Taxon id;Global sorteringsordning;Vetenskapligt namn;Svenskt namn;Kategori;Observationer;Landskapstyp;RedListCategory;Rödlistningskriterium
347;96209;Brachythecium cirrosum;alpin hårgräsmossa;Art;74;Fjäll (F) - Stor betydelse, Skog (S) - Har betydelse;VU;D1
781;96211;Brachythecium geheebii;lockgräsmossa;Art;14;Skog (S) - Stor betydelse;EN;D
2772;96222;Brachythecium tauriscorum;fjällgräsmossa;Art;154;Fjäll (F) - Stor betydelse;NT;A3c
349;96223;Brachythecium tommasinii;späd hårgräsmossa;Art;637;Skog (S) - Stor betydelse;NT;D1
633;96249;Microeurhynchium pumilum;dvärgsprötmossa;Art;29;Skog (S) - Stor betydelse;EN;D
634;96252;Oxyrrhynchium schleicheri;skånsk sprötmossa;Art;126;Skog (S) - Stor betydelse;NT;D1
636;96255;Plasteurhynchium striatulum;kalksprötmossa;Art;139;Skog (S) - Stor betydelse;VU;D1
1378;96260;Rhynchostegiella teneriffae;mjölig nålmossa;Art;88;Våtmark (V) - Stor betydelse, Skog (S) - Har betydelse;EN;D
1380;96265;Rhynchostegium confertum;broddnäbbmossa;Art;56;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse, Urban miljö (U) - Har betydelse;NT;D1
259204;96271;Sciuro-hypnum dovrense;jökelgräsmossa;Art;18;Fjäll (F) - Stor betydelse, Våtmark (V) - Har betydelse;VU;A3c
2760;96273;Sciuro-hypnum glaciale;snögräsmossa;Art;339;Fjäll (F) - Stor betydelse, Våtmark (V) - Stor betydelse;VU;A3c
755;96291;Hamatocaulis lapponicus;tajgakrokmossa;Art;116;Våtmark (V) - Stor betydelse, Sötvatten (L) - Har betydelse;VU;"B2ab(iii); D1"
6040095;96293;Hamatocaulis vernicosus, southern cryptic species;sydlig käppkrokmossa;Population;30;Våtmark (V) - Stor betydelse;VU;C2a(i)
485;96321;Cryphaea heteromalla;mångfruktsmossa;Art;46;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;EN;D
2786;96324;Entodon concinnus;briljantmossa;Art;308;Jordbrukslandskap (J) - Stor betydelse, Fjäll (F) - Har betydelse;VU;"B2ab(iii); C2a(i)"
812;96375;Campylophyllum montanum;späd bäckmossa;Art;597;Skog (S) - Stor betydelse, Våtmark (V) - Stor betydelse;NT;"B2b(iii); C2a(i)"
966;96425;Lescuraea patens;raspbågmossa;Art;59;Skog (S) - Stor betydelse, Fjäll (F) - Har betydelse;NT;"B2ab(iii); D1"
2691;96426;Lescuraea plicata;strimbågmossa;Art;221;Fjäll (F) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Skog (S) - Har betydelse;NT;A3c
1313;96434;Pseudoleskeella papillosa;raspdvärgbågmossa;Art;46;Skog (S) - Stor betydelse, Våtmark (V) - Har betydelse;VU;"B2ab(iii); C2a(i)"
1324;96444;Nogopterium gracile;fågelfotsmossa;Art;327;Skog (S) - Stor betydelse;EN;C2a(i)
1074;96447;Myrinia pulvinata;svämmossa;Art;166;Skog (S) - Stor betydelse, Våtmark (V) - Stor betydelse;NT;D1
1078;96450;Alleniella besseri;rundfjädermossa;Art;343;Skog (S) - Stor betydelse;NT;D1
1079;96460;Neckera pennata;aspfjädermossa;Art;2569;Skog (S) - Stor betydelse;VU;C2a(i)
6002928;96468;Thamnobryum neckeroides;trubbig rävsvansmossa;Art;79;Skog (S) - Stor betydelse, Våtmark (V) - Stor betydelse;NT;D1
233253;96469;Thamnobryum subserratum;grov rävsvansmossa;Art;22;Skog (S) - Stor betydelse, Våtmark (V) - Stor betydelse;EN;D
771;96474;Herzogiella turfacea;platt spretmossa;Art;1505;Skog (S) - Stor betydelse, Våtmark (V) - Stor betydelse;NT;C2a(i)
890;96476;Isopterygiopsis alpicola;nordlig skimmermossa;Art;10;Fjäll (F) - Stor betydelse, Våtmark (V) - Har betydelse;VU;D1
2784;96483;Orthothecium chryseon;gul glansmossa;Art;465;Fjäll (F) - Stor betydelse, Skog (S) - Har betydelse, Våtmark (V) - Har betydelse;VU;A3c
1130;96485;Orthothecium lapponicum;lappglansmossa;Art;231;Fjäll (F) - Stor betydelse, Våtmark (V) - Stor betydelse, Skog (S) - Har betydelse;EN;C2a(i)
2785;96486;Orthothecium rufescens;röd glansmossa;Art;298;Fjäll (F) - Stor betydelse, Skog (S) - Har betydelse, Våtmark (V) - Har betydelse;VU;A3c
1247;96501;Plagiothecium platyphyllum;bäcksidenmossa;Art;133;Skog (S) - Stor betydelse, Våtmark (V) - Stor betydelse;VU;C2a(i)
811;96524;Pseudohygrohypnum eugyrium;skogsbäckmossa;Art;178;Våtmark (V) - Stor betydelse, Skog (S) - Har betydelse, Sötvatten (L) - Har betydelse;NT;"B2ab(iii); D1"
815;96525;Pseudohygrohypnum subeugyrium;stor skogsbäckmossa;Art;204;Våtmark (V) - Stor betydelse, Skog (S) - Har betydelse, Sötvatten (L) - Har betydelse;VU;C2a(i)
2806;96534;Rhytidium rugosum;ruggmossa;Art;1318;Fjäll (F) - Stor betydelse, Jordbrukslandskap (J) - Stor betydelse;NT;A3c
2731;96538;Hygrohypnella polaris;polarbäckmossa;Art;169;Fjäll (F) - Stor betydelse, Våtmark (V) - Stor betydelse, Skog (S) - Har betydelse, Sötvatten (L) - Har betydelse;NT;A3c
183;96555;Haplocladium microphyllum;texasmossa;Art;1;Skog (S) - Stor betydelse;RE;
2111;96589;Trematodon brevicollis;fjälltranmossa;Art;19;Fjäll (F) - Stor betydelse, Skog (S) - Har betydelse;VU;D1
1585;96590;Trematodon laetevirens;rak tranmossa;Art;15;Fjäll (F) - Stor betydelse, Skog (S) - Har betydelse, Våtmark (V) - Har betydelse;VU;D1
533;96600;Dicranella humilis;strandjordmossa;Art;52;Våtmark (V) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Skog (S) - Har betydelse;NT;D1
2164;96620;Dicranum groenlandicum;fjällkvastmossa;Art;60;Fjäll (F) - Stor betydelse, Våtmark (V) - Har betydelse;NT;A3c
537;96625;Dicranum muehlenbeckii;frösökvastmossa;Art;153;Skog (S) - Stor betydelse;RE;
538;96628;Dicranum scottianum;kustkvastmossa;Art;43;Skog (S) - Stor betydelse;VU;D1
540;96634;Dicranum viride;barkkvastmossa;Art;1156;Skog (S) - Stor betydelse, Våtmark (V) - Har betydelse;EN;C2a(i)
2179;96636;Paraleucobryum enerve;alpin skärbladsmossa;Art;277;Fjäll (F) - Stor betydelse;NT;A3c
1159;96640;Paraleucobryum sauteri;sydlig skärbladsmossa;Art;28;Skog (S) - Stor betydelse, Våtmark (V) - Har betydelse;NT;"B1a+2a; D1"
1251;96649;Cleistocarpidium palustre;strandsylmossa;Art;139;Våtmark (V) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Skog (S) - Har betydelse;EN;"B1ab(iii)c(iv)+2ab(iii)c(iv); C2a(i)"
559;96654;Distichium hagenii;strandplanmossa;Art;15;Havsstrand (H) - Stor betydelse, Våtmark (V) - Har betydelse;VU;"B1ab(iii)+2ab(iii); D1"
560;96659;Ditrichum pallidum;praktgrusmossa;Art;4;Jordbrukslandskap (J) - Har betydelse, Skog (S) - Har betydelse, Urban miljö (U) - Har betydelse;RE;
2098;96663;Pleuridium acuminatum;kortbladig sylmossa;Art;64;Jordbrukslandskap (J) - Stor betydelse;VU;C2a(i)
2086;96683;Fissidens gracilifolius;kalkfickmossa;Art;72;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;NT;D1
654;96689;Fissidens rufulus;rödkantad fickmossa;Art;0;Våtmark (V) - Stor betydelse, Skog (S) - Har betydelse, Sötvatten (L) - Har betydelse;RE;
248;96706;Campylopus atrovirens;svart nervmossa;Art;82;Skog (S) - Stor betydelse;EN;D
249;96715;Campylopus schimperi;fjällnervmossa;Art;3;Fjäll (F) - Stor betydelse;VU;D1
250;96716;Campylopus subulatus;grusnervmossa;Art;100;Jordbrukslandskap (J) - Stor betydelse;EN;C2a(i)
82;96729;Arctoa anderssonii;liten jökelmossa;Art;7;Fjäll (F) - Har betydelse, Skog (S) - Har betydelse, Våtmark (V) - Har betydelse;NT;D1
382;96734;Cnestrum glaucescens;fjällmyggmossa;Art;10;Fjäll (F) - Stor betydelse;NT;D1
493;96738;Cynodontium fallax;praktklipptuss;Art;134;Skog (S) - Stor betydelse;NT;D1
494;96739;Cynodontium gracilescens;svanklipptuss;Art;52;Skog (S) - Stor betydelse, Fjäll (F) - Har betydelse;EN;D
2142;96751;Kiaeria falcata;kloborstmossa;Art;201;Fjäll (F) - Stor betydelse, Skog (S) - Har betydelse, Våtmark (V) - Har betydelse;VU;A3c
2146;96752;Kiaeria glacialis;jökelborstmossa;Art;220;Fjäll (F) - Stor betydelse, Skog (S) - Har betydelse, Våtmark (V) - Har betydelse;NT;A3c
534;96753;Kiaeria riparia;nordlig jordmossa;Art;9;Fjäll (F) - Stor betydelse, Våtmark (V) - Stor betydelse, Skog (S) - Har betydelse;VU;D1
6033568;96756;Oncophorus demetrii;fjällknölmossa;Art;66;Fjäll (F) - Stor betydelse, Våtmark (V) - Stor betydelse;NT;A3c
2483;96784;Coscinodon cribrosus;gubbmossa;Art;71;Fjäll (F) - Stor betydelse, Skog (S) - Har betydelse;NT;D1
2492;96786;Grimmia alpestris;blågrimmia;Art;22;Fjäll (F) - Stor betydelse;VU;D1
1837;96787;Grimmia anodon;skedgrimmia;Art;67;Fjäll (F) - Stor betydelse, Skog (S) - Har betydelse;NT;D1
724;96790;Grimmia atrata;koppargrimmia;Art;60;Fjäll (F) - Stor betydelse;VU;D1
726;96792;Grimmia decipiens;kustgrimmia;Art;388;Jordbrukslandskap (J) - Stor betydelse;VU;C2a(i)
723;96800;Grimmia fuscolutea;alpgrimmia;Art;8;Fjäll (F) - Stor betydelse, Våtmark (V) - Stor betydelse;EN;D
728;96803;Grimmia laevigata;ullgrimmia;Art;615;Jordbrukslandskap (J) - Stor betydelse;NT;D1
2486;96806;Grimmia mollis;vattengrimmia;Art;65;Fjäll (F) - Stor betydelse, Våtmark (V) - Stor betydelse;NT;A3c
6329147;96809;Grimmia orbicularis;halvklotsgrimmia;Art;7;Jordbrukslandskap (J) - Har betydelse;VU;D1
729;96811;Grimmia plagiopodia;fågelgrimmia;Art;16;Fjäll (F) - Stor betydelse;EN;D
1762;96817;Grimmia tergestina;alvargrimmia;Art;185;Jordbrukslandskap (J) - Stor betydelse;VU;C2a(i)
2487;96822;Grimmia triformis;kortskaftad fjällgrimmia;Art;7;Fjäll (F) - Stor betydelse;VU;D1
2489;96823;Grimmia unicolor;trubbgrimmia;Art;259;Fjäll (F) - Har betydelse, Jordbrukslandskap (J) - Har betydelse, Skog (S) - Har betydelse, Våtmark (V) - Har betydelse;NT;C2a(i)
2514;96839;Racomitrium macounii;fjällraggmossa;Art;79;Fjäll (F) - Stor betydelse, Våtmark (V) - Stor betydelse, Skog (S) - Har betydelse;VU;A3c
217635;96847;Schistidium abrupticostatum;röd strandblommossa;Art;10;Fjäll (F) - Stor betydelse, Våtmark (V) - Stor betydelse;NT;D1
2472;96857;Schistidium confertum;dvärgblommossa;Art;86;Jordbrukslandskap (J) - Stor betydelse;NT;"B1a+2a; D1"
2457;96868;Schistidium frisvollianum;vårtblommossa;Art;11;Fjäll (F) - Stor betydelse;NT;D1
232909;96870;Schistidium helveticum;praktblommossa;Art;6;Jordbrukslandskap (J) - Stor betydelse;NT;D1
2475;96901;Schistidium venetum;fjällblommossa;Art;9;Fjäll (F) - Stor betydelse, Skog (S) - Har betydelse;NT;"B1a+2a; D1"
1327;96904;Ptychomitrium polyphyllum;atlantmossa;Art;2;Jordbrukslandskap (J) - Har betydelse, Skog (S) - Har betydelse;RE;
1481;96910;Blindiadelphus campylopodus;krokdvärgmossa;Art;44;Skog (S) - Stor betydelse;EN;D
1484;96914;Blindiadelphus subimmersus;nordisk dvärgmossa;Art;24;Fjäll (F) - Stor betydelse, Skog (S) - Har betydelse, Våtmark (V) - Har betydelse;VU;D1
1479;96918;Seligeria acutifolia;nåldvärgmossa;Art;198;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse;NT;D1
1480;96920;Seligeria calcarea;mörk dvärgmossa;Art;40;Jordbrukslandskap (J) - Har betydelse, Skog (S) - Har betydelse, Urban miljö (U) - Har betydelse;EN;D
1607;96921;Seligeria carniolica;vimpelmossa;Art;89;Våtmark (V) - Stor betydelse, Havsstrand (H) - Har betydelse, Sötvatten (L) - Har betydelse;EN;D
1482;96923;Seligeria oelandica;trumpetdvärgmossa;Art;107;Fjäll (F) - Stor betydelse, Våtmark (V) - Stor betydelse, Havsstrand (H) - Har betydelse, Sötvatten (L) - Har betydelse;VU;D1
1483;96924;Seligeria patula;gotländsk dvärgmossa;Art;51;Skog (S) - Stor betydelse;EN;D
1485;96926;Seligeria tristichoides;kantdvärgmossa;Art;84;Fjäll (F) - Stor betydelse, Våtmark (V) - Stor betydelse, Skog (S) - Har betydelse, Sötvatten (L) - Har betydelse;NT;D1
233131;96936;Acaulon muticum;större pygmémossa;Art;284;Jordbrukslandskap (J) - Stor betydelse;NT;"B2b(iii); C2a(i)"
33;96939;Aloina aloides;smal toffelmossa;Art;62;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;VU;"B1ab(iii)+2ab(iii); D1"
34;96940;Aloina ambigua;sydlig toffelmossa;Art;4;Jordbrukslandskap (J) - Stor betydelse;EN;D
1199;96952;Microbryum curvicollum;nickpottia;Art;216;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;VU;C2a(i)
1200;96957;Microbryum floerkeanum;dvärgpottia;Art;142;Jordbrukslandskap (J) - Stor betydelse;VU;C2a(i)
1292;96959;Microbryum starckeanum;björnbärspottia;Art;15;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;RE;
1326;96963;Pterygoneurum ovatum;stjärtmossa;Art;461;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;NT;C2a(i)
1572;96972;Syntrichia laevipila;almskruvmossa;Art;223;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse;EN;C2a(i)
1573;96977;Syntrichia princeps;stäppskruvmossa;Art;101;Havsstrand (H) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;NT;D1
523;96993;Tortula cernua;bågtuss;Art;17;Urban miljö (U) - Stor betydelse;CR;C2a(i)
524;96996;Tortula leucostoma;vittandad tuss;Art;19;Fjäll (F) - Stor betydelse;VU;D1
1846;96998;Tortula mucronifolia;torntuss;Art;67;Fjäll (F) - Har betydelse, Jordbrukslandskap (J) - Har betydelse, Urban miljö (U) - Har betydelse;VU;D1
525;97005;Tortula randii;strandtuss;Art;14;Havsstrand (H) - Stor betydelse, Våtmark (V) - Har betydelse;CR;C2a(i)
526;97010;Tortula systylia;lapptuss;Art;17;Fjäll (F) - Stor betydelse, Skog (S) - Har betydelse;VU;D1
181;97027;Bryoerythrophyllum alpigenum;stor fotmossa;Art;4;Fjäll (F) - Har betydelse, Skog (S) - Har betydelse, Våtmark (V) - Har betydelse;VU;D1
542;97037;Didymodon asperifolius;fjällansmossa;Art;10;Fjäll (F) - Stor betydelse, Våtmark (V) - Stor betydelse, Skog (S) - Har betydelse;VU;D1
543;97043;Didymodon glaucus;blå lansmossa;Art;18;Skog (S) - Stor betydelse;CR;D
545;97048;Didymodon luridus;kritlansmossa;Art;15;Jordbrukslandskap (J) - Stor betydelse;EN;D
546;97052;Didymodon sinuosus;skör lansmossa;Art;52;Skog (S) - Stor betydelse, Våtmark (V) - Har betydelse;EN;D
547;97053;Didymodon spadiceus;bäcklansmossa;Art;212;Skog (S) - Stor betydelse, Våtmark (V) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;VU;D1
618;97061;Ephemerum crassinervium;nervdagmossa;Art;5;Jordbrukslandskap (J) - Stor betydelse, Våtmark (V) - Stor betydelse;EN;"B1ab(iii)c(iv)+2ab(iii)c(iv); C2a(i)"
2230;97067;Eucladium verticillatum;tuffkuddmossa;Art;278;Jordbrukslandskap (J) - Stor betydelse, Våtmark (V) - Stor betydelse, Skog (S) - Har betydelse;VU;C2a(i)
746;97070;Gymnostomum calcareum;liten kalkkuddmossa;Art;36;Jordbrukslandskap (J) - Har betydelse, Skog (S) - Har betydelse;EN;D
752;97073;Gyroweisia tenuis;knattemossa;Art;107;Jordbrukslandskap (J) - Har betydelse, Skog (S) - Har betydelse, Urban miljö (U) - Har betydelse;NT;D1
1052;97083;Micromitrium tenerum;millimetermossa;Art;121;Våtmark (V) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Skog (S) - Har betydelse;EN;C2a(i)
217190;97091;Pseudocrossidium obtusulum;kornrullmossa;Art;67;Jordbrukslandskap (J) - Stor betydelse;NT;C2a(i)
1310;97092;Pseudocrossidium revolutum;trubbig rullmossa;Art;38;Jordbrukslandskap (J) - Stor betydelse;EN;D
1252;97115;Tortella squarrosa;stäppmossa;Art;1;Jordbrukslandskap (J) - Stor betydelse;RE;
1602;97118;Tortella × cuspidatissima;arktisk lansettmossa;Hybrid;8;Fjäll (F) - Stor betydelse, Våtmark (V) - Har betydelse;EN;D
2231;97132;Weissia longifolia;citronkrusmossa;Art;264;Jordbrukslandskap (J) - Stor betydelse;NT;C2a(i)
1646;97133;Weissia perssonii;kustkrusmossa;Art;52;Havsstrand (H) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;NT;D1
1647;97134;Weissia rostellata;kortskaftad krusmossa;Art;17;Jordbrukslandskap (J) - Stor betydelse, Våtmark (V) - Har betydelse;VU;"B2ab(iii); C2a(i)"
1648;97135;Weissia rutilans;stor krusmossa;Art;49;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse, Våtmark (V) - Har betydelse;NT;D1
1649;97136;Weissia squarrosa;spärrkrusmossa;Art;47;Jordbrukslandskap (J) - Stor betydelse;NT;D1
233247;97157;Encalypta brevipes;frostklockmossa;Art;6;Fjäll (F) - Stor betydelse;NT;D1
580;97161;Encalypta longicolla;halsklockmossa;Art;0;Fjäll (F) - Stor betydelse;VU;D1
581;97163;Encalypta mutica;trubbklockmossa;Art;355;Jordbrukslandskap (J) - Stor betydelse, Fjäll (F) - Har betydelse, Urban miljö (U) - Har betydelse;NT;C2a(i)
582;97168;Encalypta spathulata;hårklockmossa;Art;83;Jordbrukslandskap (J) - Har betydelse, Skog (S) - Har betydelse, Urban miljö (U) - Har betydelse;CR;C2a(i)
2251;97180;Entosthodon fascicularis;åkerkoppmossa;Art;262;Jordbrukslandskap (J) - Stor betydelse;VU;C2a(i)
588;97181;Entosthodon muhlenbergii;kalkkoppmossa;Art;313;Jordbrukslandskap (J) - Stor betydelse;NT;C2a(i)
614;97182;Entosthodon obtusus;hedkoppmossa;Art;79;Jordbrukslandskap (J) - Stor betydelse, Våtmark (V) - Stor betydelse;EN;C2a(i)
1233;97191;Physcomitrium patens;muddermossa;Art;160;Jordbrukslandskap (J) - Stor betydelse, Våtmark (V) - Stor betydelse;NT;C2a(i)
1234;97193;Physcomitrium sphaericum;klothuvmossa;Art;15;Våtmark (V) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;CR;B1ab(iii)c(iv)
1340;97195;Pyramidula tetragona;pyramidmossa;Art;40;Jordbrukslandskap (J) - Stor betydelse;RE;
2904;97206;Timmia sibirica;arktisk timmia;Art;2;Fjäll (F) - Stor betydelse;EN;D
1512;97219;Sphagnum angermanicum;spatelvitmossa;Art;167;Våtmark (V) - Stor betydelse;NT;D1
233357;97234;Sphagnum rubiginosum;lidvitmossa;Art;21;Skog (S) - Stor betydelse;VU;C2a(i)
759;97312;Haplomitrium hookeri;kurragömmamossa;Art;81;Våtmark (V) - Stor betydelse, Fjäll (F) - Har betydelse;NT;D1
52;97336;Orthocaulis cavifolius;fjälltrappmossa;Art;16;Fjäll (F) - Stor betydelse, Skog (S) - Har betydelse;NT;D1
51;97350;Anastrepta orcadensis;snedbladsmossa;Art;171;Skog (S) - Stor betydelse, Fjäll (F) - Har betydelse;NT;D1
6003745;97362;Anastrophyllum donnianum;prakttrappmossa;Art;7;Fjäll (F) - Stor betydelse;VU;D1
54;97365;Anastrophyllum michauxii;skogstrappmossa;Art;1122;Skog (S) - Stor betydelse;NT;C2a(i)
53;97374;Crossocalyx hellerianus;vedtrappmossa;Art;23082;Skog (S) - Stor betydelse;NT;A3c+4c
891;97376;Biantheridion undulifolium;kärröronmossa;Art;25;Våtmark (V) - Stor betydelse, Skog (S) - Har betydelse;RE;
291;97383;Fuscocephaloziopsis catenulata;stubbtrådmossa;Art;1102;Skog (S) - Stor betydelse;NT;C2a(i)
2583;97390;Fuscocephaloziopsis affinis;skogstrådmossa;Art;144;Skog (S) - Stor betydelse;NT;"A3c+4c; C2a(i)"
293;97400;Cephalozia macounii;vedtrådmossa;Art;178;Skog (S) - Stor betydelse;CR;C2a(i)
993;97420;Protolophozia elongata;kärrflikmossa;Art;30;Våtmark (V) - Stor betydelse, Fjäll (F) - Har betydelse;NT;"B2ab(iii); D1"
295;97422;Cephaloziella elachista;tornmikromossa;Art;68;Våtmark (V) - Stor betydelse;NT;D1
294;97445;Cephaloziella dentata;strandmikromossa;Art;18;Våtmark (V) - Stor betydelse;VU;"B1ab(iii)c(iv)+2ab(iii)c(iv); D1"
1842;97457;Lophoziopsis polaris;polarflikmossa;Art;24;Våtmark (V) - Stor betydelse, Fjäll (F) - Har betydelse, Skog (S) - Har betydelse;VU;"B2ab(iii); C2a(i)"
995;97460;Lophoziopsis pellucida;blek flikmossa;Art;6;Fjäll (F) - Stor betydelse, Skog (S) - Har betydelse, Våtmark (V) - Har betydelse;EN;D
990;97465;Lophozia ascendens;liten hornflikmossa;Art;1758;Skog (S) - Stor betydelse;VU;C2a(i)
1841;97469;Lophozia guttulata;vedflikmossa;Art;2383;Skog (S) - Stor betydelse;NT;A3c+4c
991;97494;Heterogemma capitata;strandflikmossa;Art;72;Våtmark (V) - Stor betydelse, Urban miljö (U) - Har betydelse;VU;"B2ab(iii); C2a(i)"
1606;97496;Tritomaria exsecta;skugglobmossa;Art;283;Skog (S) - Stor betydelse, Våtmark (V) - Stor betydelse;VU;C2a(i)
1452;97530;Scapania apiculata;timmerskapania;Art;777;Skog (S) - Stor betydelse, Våtmark (V) - Stor betydelse;VU;C2a(i)
1455;97534;Scapania carinthiaca;mikroskapania;Art;577;Skog (S) - Stor betydelse, Våtmark (V) - Stor betydelse;EN;C2a(i)
1844;97536;Scapania crassiretis;knutskapania;Art;45;Våtmark (V) - Stor betydelse, Fjäll (F) - Har betydelse, Skog (S) - Har betydelse;NT;"B2a; D1"
1453;97539;Scapania degenii;rikkärrsskapania;Art;186;Våtmark (V) - Stor betydelse;VU;C2a(i)
1845;97542;Scapania glaucocephala;svämskapania;Art;142;Skog (S) - Stor betydelse, Våtmark (V) - Stor betydelse;EN;C2a(i)
1454;97543;Scapania gracilis;blockskapania;Art;214;Skog (S) - Stor betydelse;VU;D1
2508;97552;Scapania kaurinii;skedskapania;Art;70;Fjäll (F) - Stor betydelse;NT;A3c
2516;97559;Scapania obscura;mörk skapania;Art;77;Fjäll (F) - Stor betydelse, Våtmark (V) - Stor betydelse, Sötvatten (L) - Har betydelse;NT;A3c
2534;97569;Scapania spitsbergensis;spetsbergsskapania;Art;93;Fjäll (F) - Stor betydelse, Skog (S) - Har betydelse;NT;"B2a; D1"
2504;97571;Scapania tundrae;tundraskapania;Art;38;Fjäll (F) - Stor betydelse, Våtmark (V) - Har betydelse;NT;D1
88;97591;Arnellia fennica;parbladsmossa;Art;90;Fjäll (F) - Stor betydelse, Skog (S) - Har betydelse;VU;D1
232;97598;Calypogeia suecica;vedsäckmossa;Art;1062;Skog (S) - Stor betydelse;VU;C2a(i)
231;97599;Calypogeia azurea;blå säckmossa;Art;842;Skog (S) - Stor betydelse;NT;C2a(i)
1021;97618;Gymnomitrion revolutum;blodrostmossa;Art;26;Fjäll (F) - Stor betydelse, Våtmark (V) - Stor betydelse;VU;D1
2438;97629;Marsupella apiculata;uddfrostmossa;Art;307;Fjäll (F) - Stor betydelse, Våtmark (V) - Stor betydelse;VU;A3c
2401;97632;Marsupella arctica;arktisk rostmossa;Art;6;Fjäll (F) - Stor betydelse, Våtmark (V) - Stor betydelse, Sötvatten (L) - Har betydelse;EN;D
2415;97633;Marsupella boeckii;trådrostmossa;Art;219;Fjäll (F) - Stor betydelse, Våtmark (V) - Har betydelse;VU;A3c
2419;97638;Marsupella condensata;maskrostmossa;Art;254;Fjäll (F) - Stor betydelse, Våtmark (V) - Har betydelse;VU;A3c
2405;97643;Marsupella funckii;stigrostmossa;Art;366;Skog (S) - Stor betydelse;VU;C2a(i)
761;97666;Harpanthus scutatus;liten måntandsmossa;Art;145;Skog (S) - Stor betydelse, Våtmark (V) - Har betydelse;EN;"B2ab(iii); C2a(i)"
1838;97741;Kurzia sylvatica;sydlig fingerfliksmossa;Art;9;Skog (S) - Stor betydelse, Våtmark (V) - Har betydelse;VU;"B1ab(iii)+2ab(iii); D1"
1839;97745;Lepidozia pearsonii;piskfingermossa;Art;31;Skog (S) - Stor betydelse;VU;C2a(i)
1590;97792;Trichocolea tomentella;dunmossa;Art;3267;Skog (S) - Stor betydelse, Våtmark (V) - Stor betydelse;NT;A3c+4c
662;97804;Frullania austinii;pälsfrullania;Art;180;Skog (S) - Stor betydelse, Våtmark (V) - Har betydelse;VU;"B2ab(iii); D1"
663;97805;Frullania oakesiana;värmlandsfrullania;Art;65;Skog (S) - Stor betydelse, Våtmark (V) - Har betydelse;EN;"B1ab(iii); D"
398;97818;Cololejeunea calcarea;spindelmossa;Art;207;Skog (S) - Stor betydelse, Våtmark (V) - Har betydelse;NT;D1
1272;97832;Porella arboris-vitae;pepparporella;Art;255;Skog (S) - Stor betydelse;VU;D1
487;97850;Aneura mirabilis;huldremossa;Art;58;Skog (S) - Stor betydelse, Våtmark (V) - Har betydelse;VU;C2a(i)
2617;97860;Riccardia multifida;flikbålmossa;Art;931;Våtmark (V) - Stor betydelse, Skog (S) - Har betydelse;NT;C2a(i)
80;97864;Metzgeria pubescens;luden bandmossa;Art;36;Skog (S) - Stor betydelse;CR;D
1040;97867;Metzgeria conjugata;stor bandmossa;Art;437;Skog (S) - Stor betydelse;NT;D1
660;97877;Fossombronia incurva;sandbronia;Art;22;Havsstrand (H) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Urban miljö (U) - Har betydelse, Våtmark (V) - Har betydelse;VU;B2ab(iii)c(iv)
661;97880;Fossombronia pusilla;sydlig bronia;Art;40;Jordbrukslandskap (J) - Stor betydelse;RE;
2623;97889;Pseudomoerckia blyttii;fjällmörkia;Art;255;Fjäll (F) - Stor betydelse, Skog (S) - Har betydelse, Våtmark (V) - Har betydelse;VU;A3c
1149;97892;Pallavicinia lyellii;hedbålmossa;Art;21;Skog (S) - Stor betydelse, Våtmark (V) - Stor betydelse;CR;B1ab(iii)c(iv)
259206;97918;Mannia triandra;klippklotmossa;Art;34;Skog (S) - Stor betydelse;CR;D
2631;97923;Asterella lindenbergiana;stor skägglungmossa;Art;167;Fjäll (F) - Stor betydelse;NT;C2a(i)
233220;97936;Conocephalum conicum s.str.;slät rutlungmossa;Art;687;Skog (S) - Stor betydelse, Våtmark (V) - Stor betydelse;NT;D1
2650;97961;Riccia bifurca;strandrosettmossa;Art;239;Jordbrukslandskap (J) - Stor betydelse, Havsstrand (H) - Har betydelse, Våtmark (V) - Har betydelse;NT;C2a(i)
1384;97966;Riccia ciliata;hår-rosettmossa;Art;80;Jordbrukslandskap (J) - Stor betydelse;VU;"B1ab(iii)+2ab(iii); D1"
