Taxon id;Global sorteringsordning;Vetenskapligt namn;Svenskt namn;Kategori;Observationer;Landskapstyp;RedListCategory;Rödlistningskriterium
6037485;106283;Rhododendron maximum;sommarrododendron;Art;103;Skog (S) - Stor betydelse;NA;
264677;106284;Rhododendron molle;kinesisk azalea;Art;25;Urban miljö (U) - Stor betydelse;NA;
264678;106285;Rhododendron molle subsp. japonicum;japanazalea;Underart;1;Urban miljö (U) - Stor betydelse;NA;
235131;106286;Rhododendron ponticum;pontisk rododendron;Art;181;Urban miljö (U) - Stor betydelse;NA;
6037486;106290;Rhododendron catawbiense × maximum;catawbarododendron × sommarrododendron;Hybrid;39;;NA;
6324986;106292;Vaccinium angustifolium;kanadensiskt blåbär;Art;29;;NA;
221155;106293;Vaccinium corymbosum;amerikanskt blåbär;Art;115;Urban miljö (U) - Stor betydelse, Skog (S) - Har betydelse;NA;
264679;106314;Aucuba japonica;aukuba;Art;42;Urban miljö (U) - Stor betydelse;NA;
6051109;106318;Valantia hispida;valantia;Art;1;;NA;
221507;106320;Asperula arvensis;liten blåmåra;Art;15;Urban miljö (U) - Stor betydelse;NA;
6002861;106321;Asperula cynanchica;rosenmåra;Art;79;Skog (S) - Stor betydelse;NA;
221408;106323;Asperula orientalis;blåmåra;Art;87;Urban miljö (U) - Stor betydelse;NA;
264680;106324;Asperula taurina;skärmåra;Art;17;Urban miljö (U) - Stor betydelse;NA;
219786;106327;Cruciata glabra;kal korsmåra;Art;43;Urban miljö (U) - Stor betydelse;NA;
221414;106328;Cruciata laevipes;korsmåra;Art;115;Urban miljö (U) - Stor betydelse;NA;
221417;106336;Galium arenarium;sandmåra;Art;1;Urban miljö (U) - Stor betydelse;NA;
221420;106338;Galium glaucum;daggmåra;Art;1;Urban miljö (U) - Stor betydelse;NA;
264681;106341;Galium mollugo subsp. mollugo;buskmåra;Underart;165;Urban miljö (U) - Stor betydelse;NA;
221422;106343;Galium murale;murmåra;Art;0;Urban miljö (U) - Stor betydelse;NA;
221426;106355;Galium parisiense;franskmåra;Art;60;Urban miljö (U) - Stor betydelse;NA;
670;106356;Galium pumilum;parkmåra;Art;605;Urban miljö (U) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;NA;
265779;106371;Galium sylvaticum;skogsmåra;Art;61;Urban miljö (U) - Stor betydelse;NA;
221433;106372;Galium tenuissimum;spädmåra;Art;3;Urban miljö (U) - Stor betydelse;NA;
221434;106373;Galium tricornutum;pillermåra;Art;54;Urban miljö (U) - Stor betydelse;NA;
221438;106379;Galium verrucosum;vårtmåra;Art;1;Urban miljö (U) - Stor betydelse;NA;
224203;106382;Galium verum subsp. wirtgenii;gles gulmåra;Underart;10;Urban miljö (U) - Stor betydelse;NA;
6034796;106388;Houstonia caerulea;porslinsstjärna;Art;19;;NA;
222621;106390;Phuopsis stylosa;bollmåra;Art;65;Urban miljö (U) - Stor betydelse;NA;
221452;106393;Rubia tinctorum;krapp;Art;154;Urban miljö (U) - Stor betydelse;NA;
6024008;106400;Blackstonia perfoliata;gulört;Art;80;;NA;
221200;106415;Gentiana asclepiadea;knippgentiana;Art;34;Urban miljö (U) - Stor betydelse;NA;
260629;106416;Gentiana cruciata;korsgentiana;Art;16;Urban miljö (U) - Stor betydelse;NA;
264682;106417;Gentiana lutea;gullgentiana;Art;74;Urban miljö (U) - Stor betydelse;NA;
265789;106421;Gentiana septemfida;fransgentiana;Art;2;Urban miljö (U) - Stor betydelse;NA;
6328976;106446;Amsonia ciliata;texas-amsonia;Art;22;;NA;
249003;106450;Asclepias curassavica;röd sidenört;Art;22;Urban miljö (U) - Stor betydelse;NA;
259675;106451;Asclepias incarnata;rosensidenört;Art;2;Urban miljö (U) - Stor betydelse;NA;
249004;106453;Asclepias syriaca;sidenört;Art;108;Urban miljö (U) - Stor betydelse;NA;
6040108;106455;Ceropegia linearis;lyktranka;Art;2;;NA;
6040109;106456;Ceropegia linearis subsp. woodii;lyktranka;Underart;0;;NA;
6331114;106460;Gomphocarpus fruticosus;ballongbuske;Art;4;;NA;
221732;106462;Nerium oleander;oleander;Art;33;Urban miljö (U) - Stor betydelse;NA;
221454;106464;Vinca herbacea;girlandvintergröna;Art;7;Urban miljö (U) - Stor betydelse;NA;
221455;106465;Vinca major;stor vintergröna;Art;283;Urban miljö (U) - Stor betydelse;NA;
221456;106466;Vinca minor;vintergröna;Art;14046;Urban miljö (U) - Stor betydelse, Skog (S) - Har betydelse;NA;
264686;106470;Vincetoxicum rossicum;brun tulkört;Art;5;Urban miljö (U) - Stor betydelse;NA;
221727;106475;Nemophila maculata;kärleksblomster;Art;53;Urban miljö (U) - Stor betydelse;NA;
221118;106476;Nemophila menziesii;prins Gustafs öga;Art;127;Urban miljö (U) - Stor betydelse;NA;
219703;106479;Phacelia campanularia;klockfacelia;Art;76;Urban miljö (U) - Stor betydelse;NA;
221121;106480;Phacelia ciliata;lavendelfacelia;Art;8;Urban miljö (U) - Stor betydelse;NA;
264687;106481;Phacelia congesta;huvudfacelia;Art;2;Urban miljö (U) - Stor betydelse;NA;
221122;106482;Phacelia hispida;;Art;0;Urban miljö (U) - Stor betydelse;NA;
221123;106483;Phacelia magellanica;;Art;0;Urban miljö (U) - Stor betydelse;NA;
221124;106484;Phacelia minor;trattfacelia;Art;4;Urban miljö (U) - Stor betydelse;NA;
221125;106485;Phacelia tanacetifolia;honungsfacelia;Art;2395;Urban miljö (U) - Stor betydelse;NA;
221126;106486;Phacelia viscida;"klibbfacelia ";Art;9;Urban miljö (U) - Stor betydelse;NA;
264690;106489;Adelocaryum coelestinum;;Art;4;Urban miljö (U) - Stor betydelse;NA;
221495;106492;Amsinckia intermedia;ogräsgullört;Art;47;Urban miljö (U) - Stor betydelse;NA;
221496;106493;Amsinckia lunaris;mångullört;Art;2;Urban miljö (U) - Stor betydelse;NA;
221497;106494;Amsinckia lycopsoides;hönsgullört;Art;237;Urban miljö (U) - Stor betydelse;NA;
221498;106495;Amsinckia micrantha;gullört;Art;349;Urban miljö (U) - Stor betydelse;NA;
221499;106496;Amsinckia retrorsa;fodergullört;Art;34;Urban miljö (U) - Stor betydelse;NA;
221500;106497;Amsinckia tesselata;mosaikgullört;Art;21;Urban miljö (U) - Stor betydelse;NA;
224218;106501;Anchusa arvensis subsp. orientalis;orientalisk fårtunga;Underart;21;Urban miljö (U) - Stor betydelse;NA;
221502;106502;Anchusa azurea;italiensk oxtunga;Art;36;Urban miljö (U) - Stor betydelse;NA;
6007629;106503;Anchusa capensis;afrikansk oxtunga;Art;4;Urban miljö (U) - Stor betydelse;NA;
221503;106504;Anchusa ochroleuca;gul oxtunga;Art;1;Urban miljö (U) - Stor betydelse;NA;
221505;106506;Anchusa undulata;vågbladig oxtunga;Art;3;Urban miljö (U) - Stor betydelse;NA;
224217;106507;Anchusa arvensis × officinalis;fårtunga × oxtunga;Hybrid;15;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse;NA;
222238;106512;Borago officinalis;gurkört;Art;3219;Urban miljö (U) - Stor betydelse;NA;
223416;106514;Brunnera macrophylla;kaukasisk förgätmigej;Art;753;Urban miljö (U) - Stor betydelse;NA;
221538;106519;Buglossoides purpurocaerulea;färgväxlare;Art;2;Urban miljö (U) - Stor betydelse;NA;
220977;106521;Cerinthe major;stor vaxblomma;Art;55;Urban miljö (U) - Stor betydelse;NA;
221512;106522;Cerinthe minor;liten vaxblomma;Art;10;Urban miljö (U) - Stor betydelse;NA;
222399;106524;Cryptantha clandestina;;Art;0;Urban miljö (U) - Stor betydelse;NA;
222400;106526;Cynoglossum amabile;kinesisk förgätmigej;Art;221;Urban miljö (U) - Stor betydelse;NA;
221515;106527;Cynoglossum apenninum;italiensk hundtunga;Art;0;Urban miljö (U) - Stor betydelse;NA;
264688;106528;Cynoglossum australe;;Art;1;Urban miljö (U) - Stor betydelse;NA;
221516;106529;Cynoglossum creticum;blå hundtunga;Art;1;Urban miljö (U) - Stor betydelse;NA;
221517;106531;Cynoglossum wallichii;indisk förgätmigej;Art;40;Urban miljö (U) - Stor betydelse;NA;
221519;106533;Cynoglottis barrelieri;turkisk oxtunga;Art;20;Urban miljö (U) - Stor betydelse;NA;
6330782;106535;Echium creticum;;Art;3;;NA;
220124;106537;Echium plantagineum;blå snokört;Art;1023;Urban miljö (U) - Stor betydelse;NA;
221521;106538;Echium tuberculatum;;Art;3;Urban miljö (U) - Stor betydelse;NA;
264689;106545;Glandora diffusa;bergstenfrö;Art;3;Urban miljö (U) - Stor betydelse;NA;
220179;106547;Heliotropium curassavicum;köttheliotrop;Art;1;Urban miljö (U) - Stor betydelse;NA;
221531;106548;Heliotropium dolosum;knutheliotrop;Art;1;Urban miljö (U) - Stor betydelse;NA;
221532;106549;Heliotropium europaeum;ogräsheliotrop;Art;44;Urban miljö (U) - Stor betydelse;NA;
221533;106550;Heliotropium suaveolens;italiensk heliotrop;Art;1;Urban miljö (U) - Stor betydelse;NA;
265795;106551;Heliotropium suaveolens subsp. bocconei;italiensk heliotrop;Underart;1;Urban miljö (U) - Stor betydelse;NA;
221535;106556;Lappula marginata;hönspiggfrö;Art;15;Urban miljö (U) - Stor betydelse;NA;
6051600;106564;Mertensia pterocarpa;stenfjärva;Art;2;;NA;
266204;106565;Mertensia sibirica;storfjärva;Art;20;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse;NA;
221547;106584;Myosotis sparsiflora;fåblommig förgätmigej;Art;34;Urban miljö (U) - Stor betydelse;NA;
265801;106589;Neatostema apulum;gulrast;Art;6;Urban miljö (U) - Stor betydelse;NA;
223457;106591;Nonea lutea;gulnonnea;Art;61;Urban miljö (U) - Stor betydelse;NA;
221551;106592;Nonea pulla;svartnonnea;Art;166;Urban miljö (U) - Stor betydelse;NA;
1094;106593;Nonea versicolor;nonnea;Art;941;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse;NA;
220569;106595;Omphalodes linifolia;lammtunga;Art;41;Urban miljö (U) - Stor betydelse;NA;
221554;106596;Omphalodes verna;ormöga;Art;1870;Urban miljö (U) - Stor betydelse;NA;
222043;106598;Pectocarya linearis;;Art;1;Urban miljö (U) - Stor betydelse;NA;
221763;106600;Pentaglottis sempervirens;hästtunga;Art;270;Urban miljö (U) - Stor betydelse;NA;
221301;106602;Plagiobothrys calandrinioides;;Art;1;Urban miljö (U) - Stor betydelse;NA;
221563;106604;Plagiobothrys fulvus;brungul tiggarstav;Art;0;Urban miljö (U) - Stor betydelse;NA;
221564;106605;Plagiobothrys oppositifolius;;Art;0;Urban miljö (U) - Stor betydelse;NA;
221565;106606;Plagiobothrys scouleri;tiggarstav;Art;46;Urban miljö (U) - Stor betydelse;NA;
221566;106607;Plagiobothrys stipitatus;grov tiggarstav;Art;0;Urban miljö (U) - Stor betydelse;NA;
6330274;106609;Pontechium maculatum;röd snokört;Art;28;;NA;
220286;106611;Pulmonaria affinis;fransk lungört;Art;647;Urban miljö (U) - Stor betydelse;NA;
6333501;106614;Pulmonaria longifolia;långbladig lungört;Art;1;;;
221569;106615;Pulmonaria mollis;mjuk lungört;Art;123;Urban miljö (U) - Stor betydelse;NA;
266209;106616;Pulmonaria montana;berglungört;Art;70;Urban miljö (U) - Stor betydelse;NA;
221572;106619;Pulmonaria rubra;röd lungört;Art;380;Urban miljö (U) - Stor betydelse;NA;
221573;106620;Pulmonaria saccharata;broklungört;Art;288;Urban miljö (U) - Stor betydelse;NA;
221580;106625;Symphytum asperum;fodervallört;Art;1579;Urban miljö (U) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;NA;
265805;106627;Symphytum caucasicum;bergvallört;Art;26;;NA;
6008958;106628;Symphytum × hidcotense;;Art;22;;NA;
6007427;106629;Symphytum grandiflorum;kaukasisk vallört;Art;22;Urban miljö (U) - Stor betydelse;NA;
265808;106631;Symphytum officinale var. bohemicum;;Varietet;0;Urban miljö (U) - Stor betydelse;NA;
221582;106635;Symphytum tuberosum;gul vallört;Art;284;Urban miljö (U) - Stor betydelse;NA;
221579;106636;Symphytum × uplandicum;uppländsk vallört;Art;13986;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse;NA;
259721;106640;Lithodora diffusa;bergstenfrö;Art;0;Urban miljö (U) - Stor betydelse;;
223421;106648;Convolvulus betonicifolius;raggvinda;Art;0;Urban miljö (U) - Stor betydelse;NA;
223417;106650;Convolvulus dubius;rosenvinda;Art;784;Urban miljö (U) - Stor betydelse;NA;
223422;106651;Convolvulus gharbensis;sommarvinda;Art;0;Urban miljö (U) - Stor betydelse;NA;
219767;106652;Convolvulus pubescens;björnvinda;Art;3;Urban miljö (U) - Stor betydelse;NA;
265811;106653;Convolvulus sabatius;ampelvinda;Art;13;;NA;
223423;106657;Convolvulus siculus;stenvinda;Art;0;Urban miljö (U) - Stor betydelse;NA;
264691;106658;Convolvulus silvaticus;;Art;11;Urban miljö (U) - Stor betydelse;NA;
223424;106660;Convolvulus tricolor;blåvinda;Art;106;Urban miljö (U) - Stor betydelse;NA;
6052581;106661;Convolvulus valentinus;;Art;4;;NA;
235047;106662;"Convolvulus dahuricus × dubius ";"skärvinda × rosenvinda ";Hybrid;12;;NA;
225191;106663;Convolvulus dubius × sepium subsp. sepium;storvinda;Hybrid;24;Urban miljö (U) - Stor betydelse;NA;
222060;106665;Cuscuta approximata;nätsnärja;Art;13;Urban miljö (U) - Stor betydelse;NA;
223426;106666;Cuscuta campestris;amerikansk grovsnärja;Art;167;Urban miljö (U) - Stor betydelse;NA;
223430;106674;Cuscuta gronovii;;Art;0;Urban miljö (U) - Stor betydelse;NA;
223431;106675;Cuscuta lupuliformis;videsnärja;Art;5;Urban miljö (U) - Stor betydelse;NA;
223432;106677;Cuscuta scandens;grovsnärja;Art;32;Urban miljö (U) - Stor betydelse;NA;
225201;106678;Cuscuta scandens subsp. cesatiana;grovsnärja;Underart;4;Urban miljö (U) - Stor betydelse;NA;
259674;106682;Dichondra argentea;silvernjurvinda;Art;134;Urban miljö (U) - Stor betydelse;NA;
222829;106683;Dichondra micrantha;njurvinda;Art;4;Urban miljö (U) - Stor betydelse;NA;
6332292;106684;Dichondra sericea;smaragdvinda;Art;1;;NA;
6007428;106686;Ipomoea batatas;batat;Art;20;Urban miljö (U) - Stor betydelse;NA;
220211;106689;Ipomoea hederacea;luden praktvinda;Art;26;Urban miljö (U) - Stor betydelse;NA;
223441;106691;Ipomoea purpurea;purpurvinda;Art;500;Urban miljö (U) - Stor betydelse;NA;
223442;106692;Ipomoea tricolor;blomman för dagen;Art;21;Urban miljö (U) - Stor betydelse;NA;
220674;106698;Atropa bella-donna;belladonna;Art;242;Urban miljö (U) - Stor betydelse;NA;
265818;106700;Browallia americana;sommarbrowallia;Art;8;;NA;
222267;106702;Brugmansia suaveolens;änglatrumpet;Art;28;Urban miljö (U) - Stor betydelse;NA;
220458;106705;Capsicum annuum;spanskpeppar;Art;671;Urban miljö (U) - Stor betydelse;NA;
222413;106707;Datura ferox;långtaggig spikklubba;Art;6;Urban miljö (U) - Stor betydelse;NA;
223434;106708;Datura inoxia;mexikansk spikklubba;Art;409;Urban miljö (U) - Stor betydelse;NA;
232952;106709;Datura metel;indisk spikklubba;Art;14;Urban miljö (U) - Stor betydelse;NA;
6033461;106711;Datura stramonium var. godronii;slät violspikklubba;Varietet;5;;NA;
264692;106712;Datura stramonium var. inermis;slät spikklubba;Varietet;2;Urban miljö (U) - Stor betydelse;NA;
225203;106714;Datura stramonium var. tatula;violspikklubba;Varietet;862;Urban miljö (U) - Stor betydelse;NA;
223436;106715;Datura wrightii;indianspikklubba;Art;57;Urban miljö (U) - Stor betydelse;NA;
223344;106717;Hyoscyamus albus;vit bolmört;Art;20;Urban miljö (U) - Stor betydelse;NA;
223439;106719;Hyoscyamus reticulatus;purpurbolmört;Art;0;Urban miljö (U) - Stor betydelse;NA;
219843;106721;Jaltomata procumbens;jaltomata;Art;1;Urban miljö (U) - Stor betydelse;NA;
223492;106723;Lycianthes rantonnetii;himmelsöga;Art;58;Urban miljö (U) - Stor betydelse;NA;
220814;106725;Lycium barbarum;bocktörne;Art;1159;Urban miljö (U) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;NA;
223445;106726;Lycium chinense;bredbladigt bocktörne;Art;735;Urban miljö (U) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;NA;
6051609;106730;Mandragora officinarum;alruna;Art;4;;NA;
6323636;106732;Melothria scabra;djungelgurka;Art;0;;;
220568;106734;Nicandra physalodes;ballongblomma;Art;3911;Urban miljö (U) - Stor betydelse;NA;
264693;106736;Nicotiana acuminata;spetstobak;Art;7;Urban miljö (U) - Stor betydelse;NA;
223448;106737;Nicotiana alata;stor blomstertobak;Art;486;Urban miljö (U) - Stor betydelse;NA;
223449;106739;Nicotiana glauca;blåtobak;Art;2;Urban miljö (U) - Stor betydelse;NA;
223450;106740;Nicotiana langsdorffii;klocktobak;Art;426;Urban miljö (U) - Stor betydelse;NA;
223451;106741;Nicotiana longiflora;jasmintobak;Art;52;Urban miljö (U) - Stor betydelse;NA;
6046621;106742;Nicotiana mutabilis;färgväxlartobak;Art;18;;NA;
223452;106743;Nicotiana rustica;bondtobak;Art;104;Urban miljö (U) - Stor betydelse;NA;
223447;106744;Nicotiana × sanderae;blomstertobak;Art;995;Urban miljö (U) - Stor betydelse;NA;
223453;106745;Nicotiana suaveolens;dofttobak;Art;6;Urban miljö (U) - Stor betydelse;NA;
223454;106746;Nicotiana sylvestris;narcisstobak;Art;257;Urban miljö (U) - Stor betydelse;NA;
223455;106747;Nicotiana tabacum;virginiatobak;Art;84;Urban miljö (U) - Stor betydelse;NA;
235048;106748;Nicotiana langsdorffii × sanderae;klocktobak × blomstertobak;Hybrid;129;Urban miljö (U) - Stor betydelse;NA;
222862;106751;Nolana paradoxa;cymbalblomma;Art;36;Urban miljö (U) - Stor betydelse;NA;
223458;106754;Petunia × hybrida;petunia;Art;1233;Urban miljö (U) - Stor betydelse;NA;
223459;106755;Petunia inflata;trattpetunia;Art;19;Urban miljö (U) - Stor betydelse;NA;
223460;106756;Petunia integrifolia;violpetunia;Art;29;Urban miljö (U) - Stor betydelse;NA;
221132;106758;Physalis acutifolia;vasstandad lyktört;Art;2;Urban miljö (U) - Stor betydelse;NA;
223462;106759;Physalis alkekengi;japansk lykta;Art;1350;Urban miljö (U) - Stor betydelse;NA;
223463;106760;Physalis angulata;kantig lyktört;Art;0;Urban miljö (U) - Stor betydelse;NA;
6325011;106762;Physalis cordata;;Art;5;;NA;
223464;106763;Physalis grisea;gyllenbär;Art;862;Urban miljö (U) - Stor betydelse;NA;
223465;106764;Physalis lanceifolia;;Art;0;Urban miljö (U) - Stor betydelse;NA;
223466;106765;Physalis longifolia;smalbladig lyktört;Art;21;Urban miljö (U) - Stor betydelse;NA;
223467;106766;Physalis minima;småblommig lyktört;Art;15;Urban miljö (U) - Stor betydelse;NA;
223468;106767;Physalis peruviana;kapkrusbär;Art;3020;Urban miljö (U) - Stor betydelse;NA;
223469;106768;Physalis philadelphica;tomatillo;Art;614;Urban miljö (U) - Stor betydelse;NA;
223050;106772;Physochlaina orientalis;vårbolmört;Art;5;Urban miljö (U) - Stor betydelse;NA;
223473;106774;Salpiglossis sinuata;trumpetblomma;Art;37;Urban miljö (U) - Stor betydelse;NA;
223474;106776;Schizanthus pinnatus;fjärilsblomster;Art;54;Urban miljö (U) - Stor betydelse;NA;
265823;106777;Schizanthus × wisetonensis;praktfjärilsblomster;Art;3;;NA;
223475;106779;Scopolia carniolica;dårört;Art;434;Urban miljö (U) - Stor betydelse, Skog (S) - Har betydelse;NA;
259687;106781;Solanum aethiopicum;röd aubergin;Art;53;Urban miljö (U) - Stor betydelse;NA;
223476;106782;Solanum americanum;amerikansk nattskatta;Art;61;Urban miljö (U) - Stor betydelse;NA;
225204;106783;Solanum americanum var. americanum;;Varietet;16;Urban miljö (U) - Stor betydelse;NA;
225205;106784;Solanum americanum var. patulum;;Varietet;8;Urban miljö (U) - Stor betydelse;NA;
223477;106785;Solanum betaceum;trädtomat;Art;27;Urban miljö (U) - Stor betydelse;NA;
223478;106786;Solanum capsicoides;guldbärsskatta;Art;12;Urban miljö (U) - Stor betydelse;NA;
223480;106788;Solanum chenopodioides;filtnattskatta;Art;24;Urban miljö (U) - Stor betydelse;NA;
265824;106789;Solanum citrullifolium;blå taggborre;Art;19;Urban miljö (U) - Stor betydelse;NA;
223482;106790;Solanum dillenianum;texasnattskatta;Art;11;Urban miljö (U) - Stor betydelse;NA;
223484;106795;Solanum elaeagnifolium;silverskatta;Art;0;Urban miljö (U) - Stor betydelse;NA;
265825;106796;Solanum heterodoxum;;Art;2;Urban miljö (U) - Stor betydelse;NA;
223485;106797;Solanum laciniatum;känguruäpple;Art;217;Urban miljö (U) - Stor betydelse;NA;
223486;106798;Solanum lycopersicum;tomat;Art;4484;Urban miljö (U) - Stor betydelse;NA;
223487;106800;Solanum melongena;aubergin;Art;33;Urban miljö (U) - Stor betydelse;NA;
225208;106803;Solanum nigrum subsp. schultesii;hårig nattskatta;Underart;227;Urban miljö (U) - Stor betydelse;NA;
223490;106806;Solanum pilcomayense;pilcomayoskatta;Art;8;Urban miljö (U) - Stor betydelse;NA;
6008952;106807;Solanum pimpinellifolium;vinbärstomat;Art;27;;NA;
223491;106808;Solanum pseudocapsicum;korallbär;Art;18;Urban miljö (U) - Stor betydelse;NA;
223481;106809;Solanum pseudocapsicum var. diflorum;litet korallbär;Varietet;13;Urban miljö (U) - Stor betydelse;NA;
6037501;106810;Solanum pseudocapsicum var. pseudocapsicum;stort korallbär;Varietet;0;;NA;
223493;106812;Solanum retroflexum;;Art;0;Urban miljö (U) - Stor betydelse;NA;
223494;106813;Solanum rostratum;taggborre;Art;94;Urban miljö (U) - Stor betydelse;NA;
223495;106814;Solanum sarrachoides;klibbnattskatta;Art;27;Urban miljö (U) - Stor betydelse;NA;
223496;106815;Solanum scabrum;bärskatta;Art;25;Urban miljö (U) - Stor betydelse;NA;
223497;106816;Solanum sisymbriifolium;blek taggborre;Art;52;Urban miljö (U) - Stor betydelse;NA;
223498;106817;Solanum triflorum;fliknattskatta;Art;21;Urban miljö (U) - Stor betydelse;NA;
223499;106818;Solanum tuberosum;potatis;Art;3313;Urban miljö (U) - Stor betydelse;NA;
221643;106826;Forsythia × intermedia;hybridforsythia;Art;1104;Urban miljö (U) - Stor betydelse;NA;
265828;106827;Forsythia suspensa;hängforsythia;Art;230;Urban miljö (U) - Stor betydelse;NA;
265829;106828;Forsythia suspensa var. fortunei;bågforsythia;Varietet;164;Urban miljö (U) - Stor betydelse;NA;
6051602;106830;Fraxinus angustifolia;smalbladig ask;Art;45;;NA;
6011378;106831;Fraxinus americana;vitask;Art;2;;NA;
235132;106833;Fraxinus ornus;mannaask;Art;123;Urban miljö (U) - Stor betydelse;NA;
221644;106834;Fraxinus pennsylvanica;rödask;Art;30;Urban miljö (U) - Stor betydelse;NA;
6051243;106837;Jasminum nudiflorum;vinterjasmin;Art;19;;NA;
6332294;106839;Ligustrum × ibolium;hybridliguster;Art;19;;NA;
219688;106843;Ligustrum ovalifolium;bredbladig liguster;Art;82;Urban miljö (U) - Stor betydelse;NA;
6321941;106845;Ligustrum tschonoskii;miyamaliguster;Art;51;;NA;
6002868;106848;Olea europaea;olivträd;Art;23;Urban miljö (U) - Stor betydelse;NA;
264694;106850;Syringa × chinensis;parksyren;Art;136;Urban miljö (U) - Stor betydelse;NA;
264695;106851;Syringa × henryi;norrlandssyren;Art;182;Urban miljö (U) - Stor betydelse;NA;
6332285;106852;Syringa × hyacinthiflora;pingstsyren;Art;17;;NA;
6051252;106853;Syringa × josiflexa;hybridsyren;Art;37;;NA;
221839;106854;Syringa josikaea;ungersk syren;Art;455;Urban miljö (U) - Stor betydelse;NA;
6010561;106855;Syringa oblata;vårsyren;Art;3;Urban miljö (U) - Stor betydelse;NA;
221838;106857;Syringa × prestoniae;prestonsyren;Art;46;Urban miljö (U) - Stor betydelse;NA;
6010562;106858;Syringa pubescens;småbladig syren;Art;14;Urban miljö (U) - Stor betydelse;NA;
6037502;106859;Syringa pubescens subsp. microphylla;småbladig syren;Underart;0;;NA;
221840;106860;Syringa reflexa;hängsyren;Art;101;Urban miljö (U) - Stor betydelse;NA;
235133;106861;Syringa reticulata;ligustersyren;Art;45;Urban miljö (U) - Stor betydelse;NA;
6332711;106862;Syringa tomentella;luddsyren;Art;15;;NA;
221841;106863;Syringa vulgaris;syren;Art;16497;Urban miljö (U) - Stor betydelse;NA;
6037503;106866;Calceolaria biflora;tvillingtoffel;Art;0;;NA;
265830;106867;Calceolaria integrifolia;stor busktoffel;Art;0;;NA;
220687;106868;Calceolaria tripartita;sommartoffel;Art;49;Urban miljö (U) - Stor betydelse;NA;
221163;106873;Antirrhinum majus;lejongap;Art;2490;Urban miljö (U) - Stor betydelse;NA;
235045;106879;Bacopa monnieri;litet tjockblad;Art;8;Urban miljö (U) - Stor betydelse;NA;
221609;106883;Callitriche brevistyla;dvärglånke;Art;4;Urban miljö (U) - Stor betydelse;NA;
221618;106901;Chaenorhinum origanifolium;kyndelsporre;Art;25;Urban miljö (U) - Stor betydelse;NA;
265833;106903;Chelone glabra;vit sköldpaddsört;Art;9;Urban miljö (U) - Stor betydelse;NA;
222801;106904;Chelone lyonii;röd sköldpaddsört;Art;20;Urban miljö (U) - Stor betydelse;NA;
232976;106905;Chelone obliqua;lila sköldpaddsört;Art;265;Urban miljö (U) - Stor betydelse;NA;
264699;106907;Collinsia heterophylla;brokcollinsia;Art;9;Urban miljö (U) - Stor betydelse;NA;
220091;106908;Collinsia parviflora;dvärgcollinsia;Art;0;Urban miljö (U) - Stor betydelse;NA;
264700;106911;Cymbalaria hepaticifolia;korsikansk murreva;Art;36;Urban miljö (U) - Stor betydelse;NA;
223018;106912;Cymbalaria muralis;murreva;Art;3228;Urban miljö (U) - Stor betydelse;NA;
6330825;106913;Cymbalaria muralis subsp. muralis;vanlig murreva;Underart;32;;NA;
6330824;106914;Cymbalaria muralis subsp. visianii;;Underart;2;;NA;
221622;106915;Cymbalaria pallida;storblommig murreva;Art;124;Urban miljö (U) - Stor betydelse;NA;
6330779;106916;Cymbalaria muralis × pallida;murreva × storblommig murreva;Hybrid;2;;NA;
221018;106918;Digitalis grandiflora;gul fingerborgsblomma;Art;263;Urban miljö (U) - Stor betydelse;NA;
232954;106919;Digitalis lanata;grekisk fingerborgsblomma;Art;28;Urban miljö (U) - Stor betydelse;NA;
221625;106920;Digitalis lutea;liten fingerborgsblomma;Art;384;Urban miljö (U) - Stor betydelse;NA;
6327916;106924;Erinus alpinus;leverört;Art;6;;NA;
219810;106928;Gratiola ebracteata;kalifornisk jordgalla;Art;3;Urban miljö (U) - Stor betydelse;NA;
221661;106930;Gratiola officinalis;jordgalla;Art;4;Urban miljö (U) - Stor betydelse;NA;
223043;106940;Kickxia commutata;styv spjutsporre;Art;3;Urban miljö (U) - Stor betydelse;NA;
224262;106943;Kickxia elatine subsp. sieberi;hårig spjutsporre;Underart;1;Urban miljö (U) - Stor betydelse;NA;
221667;106944;Kickxia spuria;rundsporre;Art;48;Urban miljö (U) - Stor betydelse;NA;
6002916;106956;Linaria aeruginea;regnbågssporre;Art;7;Urban miljö (U) - Stor betydelse;NA;
221106;106957;Linaria alpina;alpsporre;Art;5;Urban miljö (U) - Stor betydelse;NA;
221688;106959;Linaria arenaria;sandsporre;Art;2;Urban miljö (U) - Stor betydelse;NA;
221689;106960;Linaria bipartita;kal violsporre;Art;18;Urban miljö (U) - Stor betydelse;NA;
221690;106961;Linaria bordiana;broksporre;Art;16;Urban miljö (U) - Stor betydelse;NA;
